No,Năm,Tháng,Khách Hàng C2,Khách hàng C1,Tỉnh,Sản phẩm,Số lượng,Doanh thu,Nhóm sản phẩm
3270,2019,Feb,KGG-239,kgg008,Kiên Giang,MTL,9.0,74088936.576,Fungicide
3271,2019,Feb,KGG-239,kgg008,Kiên Giang,JN,3.0,14803889.28,Insecticide
3272,2019,Mar,KGG-239,KGG001,Kiên Giang,PAN,10.0,16106830.08,Herbicide & Molluscicide
3273,2019,Mar,KGG-239,KGG001,Kiên Giang,SO,5.0,6444386.56,PHG & Fertilizer
3274,2019,Mar,KGG-239,KGG001,Kiên Giang,FY,3.0,25497931.008,Fungicide
3275,2019,Feb,STG-074,STG010,Sóc Trăng,FY,22.0,186984827.392,Fungicide
3276,2018,Nov,LDG-155,DNI020,Lâm Đồng,JN,1.0,4934629.76,Insecticide
3277,2018,Dec,LDG-155,DNI020,Lâm Đồng,JD,13.0,28897158.783999998,Insecticide
3278,2018,Dec,LDG-155,DNI020,Lâm Đồng,HO,1.0,7191405.952,Fungicide
3279,2018,Dec,LDG-155,DNI020,Lâm Đồng,MTL,12.0,98785248.768,Fungicide
3280,2018,Dec,LDG-155,DNI020,Lâm Đồng,JN,3.0,14803889.28,Insecticide
3281,2018,Dec,LDG-155,DNI020,Lâm Đồng,JD,2.0,4445716.736,Insecticide
3282,2018,Dec,LDG-155,DNI020,Lâm Đồng,MTL,1.0,8232104.064,Fungicide
3283,2019,Jan,LDG-155,DNI020,Lâm Đồng,MTL,2.0,17241836.288,Fungicide
3284,2018,Oct,DNI-149,DNI023,Đồng Nai,MTL,2.0,16464208.128,Fungicide
3285,2018,Oct,DNI-149,DNI023,Đồng Nai,HO,2.0,14382811.904,Fungicide
3286,2018,Dec,DNI-149,DNI023,Đồng Nai,MTL,30.0,246963121.92,Fungicide
3287,2018,Dec,DNI-149,DNI023,Đồng Nai,MPT,10.0,49023664.64,Insecticide
3288,2018,Dec,DNI-149,DNI023,Đồng Nai,JD,1.0,2222858.368,Insecticide
3289,2019,Jan,AGG-325,AGG029,An Giang,LS,4.0,26224268.8,Fungicide
3290,2019,Jan,AGG-325,AGG029,An Giang,MTL,32.0,263427330.048,Fungicide
3291,2019,Jan,HGG-065,STG013,Hậu Giang,FY,4.0,38209669.632,Fungicide
3292,2019,Jan,HGG-065,STG013,Hậu Giang,MTL,18.0,148177873.152,Fungicide
3293,2019,Feb,HGG-065,STG013,Hậu Giang,FY,5.0,42496551.68,Fungicide
3294,2019,Feb,HGG-065,STG013,Hậu Giang,FY,5.0,47762087.04,Fungicide
3295,2019,Feb,HGG-065,STG013,Hậu Giang,MTL,18.0,148177873.152,Fungicide
3296,2018,Sept,HGG-065,CTO014,Hậu Giang,BOI,5.0,13335495.68,PHG & Fertilizer
3297,2018,Sept,HGG-065,CTO014,Hậu Giang,MTL,3.0,24696312.192,Fungicide
3298,2018,Sept,HGG-065,CTO014,Hậu Giang,MPT,3.0,13582847.616,Insecticide
3299,2018,Oct,HGG-065,CTO014,Hậu Giang,BOI,7.0,18669693.952,PHG & Fertilizer
3300,2018,Oct,HGG-065,CTO014,Hậu Giang,MTL,6.0,49392624.384,Fungicide
3301,2018,Oct,HGG-065,CTO014,Hậu Giang,MPT,3.0,13582847.616,Insecticide
3302,2019,Feb,KGG-157,KGG013,Kiên Giang,MTL,15.0,123481560.96,Fungicide
3303,2019,Feb,KGG-157,KGG013,Kiên Giang,JN,1.0,5881847.04,Insecticide
3304,2019,Mar,KGG-157,kgg008,Kiên Giang,MTL,4.0,32928416.256,Fungicide
3305,2019,Mar,KGG-157,kgg008,Kiên Giang,JN,2.0,9869259.52,Insecticide
3306,2018,Dec,KGG-240,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3307,2018,Dec,KGG-240,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3308,2018,Dec,KGG-240,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3309,2018,Dec,KGG-240,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3310,2019,Feb,KGG-240,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3311,2019,Feb,KGG-240,kgg008,Kiên Giang,JN,4.0,23527388.16,Insecticide
3312,2019,Feb,KGG-240,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3313,2019,Feb,KGG-240,kgg008,Kiên Giang,JN,4.0,19738519.04,Insecticide
3314,2018,Dec,STG-111,STG012,Sóc Trăng,MTL,21.0,172874185.344,Fungicide
3315,2019,Apr,STG-111,STG012,Sóc Trăng,MTL,19.0,156409977.216,Fungicide
3316,2018,Oct,HGG-066,CTO006,Hậu Giang,FY,1.0,9552417.408,Fungicide
3317,2018,Oct,HGG-066,CTO006,Hậu Giang,MPT,2.0,9055231.744,Insecticide
3318,2018,Oct,HGG-066,CTO006,Hậu Giang,FY,1.0,5095946.24,Fungicide
3319,2018,Oct,HGG-066,CTO006,Hậu Giang,MTL,17.0,139945769.088,Fungicide
3320,2018,Oct,HGG-066,CTO006,Hậu Giang,BOI,5.0,13335495.68,PHG & Fertilizer
3321,2019,Apr,HGG-066,CTO006,Hậu Giang,MPT,12.0,54331390.464,Insecticide
3322,2019,Apr,HGG-066,CTO006,Hậu Giang,LS,5.0,32780336.0,Fungicide
3323,2019,Apr,HGG-066,CTO006,Hậu Giang,FY,9.0,76493793.024,Fungicide
3324,2019,Apr,HGG-066,CTO006,Hậu Giang,FAX,1.0,2692744.32,Herbicide & Molluscicide
3325,2019,Mar,DTP-219,DTP015,Đồng Tháp,EL,5.0,38095507.2,Herbicide & Molluscicide
3326,2019,Mar,DTP-219,DTP015,Đồng Tháp,LS,10.0,65560672.0,Fungicide
3327,2019,Mar,BLU-062,CMU002,Bạc Liêu,BOI,3.0,5251471.872,PHG & Fertilizer
3328,2019,Mar,BLU-062,CMU002,Bạc Liêu,MPT,3.0,13582847.616,Insecticide
3329,2019,Mar,BTN-121,DNI020,Bình Thuận,MPT,1.0,4527615.872,Insecticide
3330,2019,Mar,BTN-121,DNI020,Bình Thuận,MTL,4.0,34483672.576,Fungicide
3331,2019,Mar,BTN-121,DNI020,Bình Thuận,MTL,3.0,25862754.432,Fungicide
3332,2018,Dec,VTU-014,DNI024,Bà Rịa - Vũng Tàu,HO,10.0,71914059.52,Fungicide
3333,2018,Dec,VTU-014,DNI024,Bà Rịa - Vũng Tàu,FI,0.96875,10991365.58,Herbicide & Molluscicide
3334,2018,Dec,TNH-027,SGN050,Tây Ninh,MTL,1.0,8232104.064,Fungicide
3335,2018,Dec,TNH-027,SGN050,Tây Ninh,JN,5.0,24673148.8,Insecticide
3336,2018,Dec,TNH-027,SGN050,Tây Ninh,JD,5.0,11114291.84,Insecticide
3337,2018,Dec,TNH-027,SGN050,Tây Ninh,SN,1.0,2646748.4416,Insecticide
3338,2019,Feb,TNH-027,SGN050,Tây Ninh,MTL,10.0,82321040.64,Fungicide
3339,2019,Feb,TNH-027,SGN050,Tây Ninh,JN,20.0,98692595.2,Insecticide
3340,2019,Feb,TNH-027,SGN050,Tây Ninh,DA,5.0,22013495.04,Insecticide
3341,2019,Feb,TNH-027,SGN050,Tây Ninh,MPT,5.0,22638079.36,Insecticide
3342,2018,Nov,LDG-137,LDG014,Lâm Đồng,MTL,3.0,24696312.192,Fungicide
3343,2018,Nov,LDG-137,LDG014,Lâm Đồng,HO,2.0,14382811.904,Fungicide
3344,2018,Nov,LDG-137,LDG014,Lâm Đồng,GO,10.0,16429463.04,Insecticide
3345,2018,Nov,LDG-137,LDG014,Lâm Đồng,MPT,2.0,9055231.744,Insecticide
3346,2018,Nov,LDG-137,LDG014,Lâm Đồng,RA,2.0,16957257.472,Fungicide
3347,2018,Dec,LDG-137,LDG014,Lâm Đồng,MTL,10.0,82321040.64,Fungicide
3348,2018,Dec,LDG-137,LDG014,Lâm Đồng,HO,3.0,21574217.856,Fungicide
3349,2018,Dec,LDG-137,LDG014,Lâm Đồng,GO,5.0,8214731.52,Insecticide
3350,2018,Dec,LDG-137,LDG014,Lâm Đồng,MPT,6.0,27165695.232,Insecticide
3351,2018,Dec,LDG-137,LDG014,Lâm Đồng,RA,3.0,25435886.208,Fungicide
3352,2019,Mar,LDG-137,LDG014,Lâm Đồng,HO,10.0,71914059.52,Fungicide
3353,2019,Mar,LDG-137,LDG014,Lâm Đồng,GO,10.0,16429463.04,Insecticide
3354,2019,Mar,LDG-137,LDG014,Lâm Đồng,MPT,6.0,27165695.232,Insecticide
3355,2019,Mar,LDG-137,LDG014,Lâm Đồng,RA,3.0,25435886.208,Fungicide
3356,2019,Jan,AGG-321,AGG023,An Giang,MPT,19.0,86024701.568,Insecticide
3357,2018,Dec,BPC-019,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3358,2018,Dec,BPC-019,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3359,2018,Dec,BPC-019,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3360,2019,Jan,BPC-019,BPC024,Bình Phước,MTL,20.0,164642081.28,Fungicide
3361,2019,Jan,BPC-019,BPC024,Bình Phước,JD,1.0,2222858.368,Insecticide
3362,2019,Jan,AGG-321,AGG029,An Giang,MPT,10.0,45276158.72,Insecticide
3363,2019,Mar,AGG-321,AGG029,An Giang,SO,10.0,12888773.12,PHG & Fertilizer
3364,2019,Mar,AGG-321,AGG029,An Giang,GN,24.0,62838973.44,Bio-organic
3365,2019,Mar,AGG-321,AGG029,An Giang,MPT,10.0,45276158.72,Insecticide
3366,2019,Mar,AGG-321,AGG029,An Giang,MPT,5.0,24511832.32,Insecticide
3367,2019,Mar,AGG-321,AGG029,An Giang,WR,5.0,20507874.56,Insecticide
3368,2018,Dec,CTO-058,CTO003,Cần Thơ,MTL,13.0,107017352.832,Fungicide
3369,2018,Nov,LDG-138,LDG014,Lâm Đồng,MTL,10.0,82321040.64,Fungicide
3370,2018,Nov,LDG-138,LDG014,Lâm Đồng,HO,8.0,57531247.616,Fungicide
3371,2018,Nov,LDG-138,LDG014,Lâm Đồng,GO,10.0,16429463.04,Insecticide
3372,2018,Nov,LDG-138,LDG014,Lâm Đồng,MPT,5.0,22638079.36,Insecticide
3373,2019,Jan,LDG-138,LDG014,Lâm Đồng,SO,5.0,6444386.56,PHG & Fertilizer
3374,2019,Jan,LDG-138,LDG014,Lâm Đồng,HO,1.0,7191405.952,Fungicide
3375,2019,Jan,LDG-138,LDG014,Lâm Đồng,MPT,1.0,4902366.464,Insecticide
3376,2019,Jan,LDG-138,LDG014,Lâm Đồng,MPT,3.0,13582847.616,Insecticide
3377,2019,Jan,LDG-138,LDG014,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
3378,2019,Jan,LDG-138,LDG014,Lâm Đồng,MTL,3.0,24696312.192,Fungicide
3379,2019,Mar,LDG-138,LDG014,Lâm Đồng,MTL,10.0,82321040.64,Fungicide
3380,2019,Mar,LDG-138,LDG014,Lâm Đồng,HO,3.0,21574217.856,Fungicide
3381,2019,Mar,LDG-138,LDG014,Lâm Đồng,PAN,10.0,16917548.8,Herbicide & Molluscicide
3382,2019,Mar,LDG-138,LDG014,Lâm Đồng,MPT,15.0,67914238.08,Insecticide
3383,2018,Dec,CTO-058,CTO003,Cần Thơ,MTL,2.0,16773604.864,Fungicide
3384,2019,Apr,TGG-116,TGG004,Tiền Giang,MTL,10.0,83868024.32,Fungicide
3385,2019,Apr,TGG-116,TGG004,Tiền Giang,MTL,10.0,82321040.64,Fungicide
3386,2019,Apr,TGG-116,TGG004,Tiền Giang,PAN,5.0,8053415.04,Herbicide & Molluscicide
3387,2018,Dec,CTO-058,CTO003,Cần Thơ,SO,3.0,3866631.936,PHG & Fertilizer
3388,2018,Dec,CTO-058,CTO003,Cần Thơ,SO,4.0,4821294.592,PHG & Fertilizer
3389,2018,Dec,CTO-058,CTO003,Cần Thơ,MTL,3.0,24696312.192,Fungicide
3390,2018,Dec,CTO-058,CTO003,Cần Thơ,SO,5.0,6444386.56,PHG & Fertilizer
3391,2018,Dec,CTO-058,CTO003,Cần Thơ,SO,2.0,2410647.296,PHG & Fertilizer
3392,2019,Feb,CTO-058,CTO003,Cần Thơ,MTL,8.0,65856832.512,Fungicide
3393,2019,Feb,CTO-058,CTO003,Cần Thơ,SO,1.0,1205323.648,PHG & Fertilizer
3394,2019,Apr,CTO-058,CTO003,Cần Thơ,MPT,6.0,27165695.232,Insecticide
3395,2019,Apr,CTO-058,CTO003,Cần Thơ,JN,5.0,24673148.8,Insecticide
3396,2018,Dec,KGG-161,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3397,2018,Dec,KGG-161,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3398,2019,Feb,KGG-161,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3399,2019,Feb,KGG-161,kgg008,Kiên Giang,JN,4.0,23527388.16,Insecticide
3400,2019,Feb,KGG-161,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3401,2019,Feb,KGG-161,kgg008,Kiên Giang,JN,4.0,19738519.04,Insecticide
3402,2019,Jan,AGG-301,AGG029,An Giang,LS,4.0,26224268.8,Fungicide
3403,2019,Jan,AGG-301,AGG029,An Giang,MTL,32.0,263427330.048,Fungicide
3404,2018,Dec,KGG-246,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3405,2018,Dec,KGG-246,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3406,2019,Feb,KGG-246,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3407,2019,Feb,KGG-246,kgg008,Kiên Giang,JN,1.0,5881847.04,Insecticide
3408,2019,Apr,STG-120,STG010,Sóc Trăng,MPT,1.0,4527615.872,Insecticide
3409,2019,Apr,AGG-296,AGG030,An Giang,MPT,11.0,51641955.2,Insecticide
3410,2019,Apr,AGG-296,AGG030,An Giang,JN,1.5,7401944.64,Insecticide
3411,2019,Apr,AGG-296,AGG030,An Giang,MTL,8.05,66268437.7152,Fungicide
3412,2019,Apr,AGG-296,AGG030,An Giang,MPT,3.0,14084169.6,Insecticide
3413,2019,Apr,AGG-296,AGG030,An Giang,MTL,16.1,132536875.4304,Fungicide
3414,2019,Apr,AGG-296,AGG030,An Giang,MPT,2.7,12675752.640000002,Insecticide
3415,2019,Apr,AGG-296,AGG030,An Giang,MTL,16.1,132536875.4304,Fungicide
3416,2018,Oct,HGG-067,CTO006,Hậu Giang,PAN,5.0,8053415.04,Herbicide & Molluscicide
3417,2018,Oct,HGG-067,CTO006,Hậu Giang,FI,1.0,11345925.76,Herbicide & Molluscicide
3418,2018,Oct,HGG-067,CTO006,Hậu Giang,MTL,17.0,139945769.088,Fungicide
3419,2018,Oct,HGG-067,CTO006,Hậu Giang,SR,1.0,6857191.296,Fungicide
3420,2018,Oct,HGG-067,CTO006,Hậu Giang,FY,1.0,5095946.24,Fungicide
3421,2019,Apr,HGG-067,STG013,Hậu Giang,MTL,3.0,24696312.192,Fungicide
3422,2019,Apr,HGG-067,STG013,Hậu Giang,MPT,2.0,9055231.744,Insecticide
3423,2019,Feb,KGG-162,kgg008,Kiên Giang,MTL,4.0,32928416.256,Fungicide
3424,2019,Feb,KGG-162,kgg008,Kiên Giang,JD,5.0,11114291.84,Insecticide
3425,2019,Feb,KGG-162,kgg008,Kiên Giang,MTL,4.0,32928416.256,Fungicide
3426,2019,Feb,KGG-162,kgg008,Kiên Giang,JD,5.0,11114291.84,Insecticide
3427,2019,Mar,KGG-162,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3428,2019,Mar,KGG-162,kgg008,Kiên Giang,JN,10.0,49346297.6,Insecticide
3429,2019,Apr,KGG-162,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3430,2019,Apr,KGG-162,kgg008,Kiên Giang,FY,3.0,28657252.224,Fungicide
3431,2019,Apr,KGG-162,kgg008,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3432,2019,Apr,KGG-162,kgg008,Kiên Giang,FY,2.0,19104834.816,Fungicide
3433,2018,Dec,KGG-164,kgg008,Kiên Giang,MTL,3.0,24696312.192,Fungicide
3434,2018,Dec,LDG-140,LDG003,Lâm Đồng,MTL,4.0,32928416.256,Fungicide
3435,2018,Dec,LDG-140,LDG003,Lâm Đồng,FY,5.0,47762087.04,Fungicide
3436,2018,Dec,LDG-140,LDG003,Lâm Đồng,MPT,5.0,22638079.36,Insecticide
3437,2018,Dec,LDG-140,LDG003,Lâm Đồng,RA,2.0,16957257.472,Fungicide
3438,2018,Dec,LDG-140,LDG003,Lâm Đồng,HO,4.0,28765623.808,Fungicide
3439,2018,Dec,LDG-140,LDG003,Lâm Đồng,PAN,10.0,16106830.08,Herbicide & Molluscicide
3440,2019,Mar,LDG-140,LDG003,Lâm Đồng,HO,3.0,21574217.856,Fungicide
3441,2019,Mar,LDG-140,LDG003,Lâm Đồng,JN,5.0,24673148.8,Insecticide
3442,2019,Mar,LDG-140,LDG003,Lâm Đồng,PAN,12.0,19328196.096,Herbicide & Molluscicide
3443,2019,Mar,LDG-140,LDG003,Lâm Đồng,RA,3.0,20350694.4,Fungicide
3444,2019,Mar,LDG-140,LDG003,Lâm Đồng,WR,3.0,13989861.504,Insecticide
3445,2019,Mar,LDG-140,LDG003,Lâm Đồng,MPT,3.0,14707099.391999999,Insecticide
3446,2019,Mar,LDG-140,LDG003,Lâm Đồng,MTL,10.0,82321040.64,Fungicide
3447,2019,Mar,LDG-140,LDG003,Lâm Đồng,MPT,10.0,45276158.72,Insecticide
3448,2018,Dec,KGG-164,kgg008,Kiên Giang,MTL,3.0,24696312.192,Fungicide
3449,2019,Feb,KGG-164,kgg008,Kiên Giang,MTL,4.0,32928416.256,Fungicide
3450,2019,Feb,KGG-164,kgg008,Kiên Giang,JD,5.0,11114291.84,Insecticide
3451,2019,Mar,KGG-164,kgg008,Kiên Giang,JN,10.0,49346297.6,Insecticide
3452,2019,Mar,KGG-164,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3453,2018,Dec,KGG-234,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3454,2018,Dec,KGG-234,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3455,2018,Dec,KGG-234,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3456,2018,Dec,KGG-234,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
3457,2019,Feb,KGG-234,kgg008,Kiên Giang,MTL,6.0,49392624.384,Fungicide
3458,2019,Feb,KGG-234,kgg008,Kiên Giang,JN,8.0,39477038.08,Insecticide
3459,2019,Mar,KGG-234,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3460,2019,Mar,KGG-234,kgg008,Kiên Giang,FY,5.0,47762087.04,Fungicide
3461,2019,Mar,KGG-234,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3462,2019,Mar,KGG-234,kgg008,Kiên Giang,FY,5.0,47762087.04,Fungicide
3463,2018,Oct,AGG-224,AGG029,An Giang,SR,5.0,25148825.6,Fungicide
3464,2018,Dec,AGG-224,AGG029,An Giang,MPT,8.0,36220926.976,Insecticide
3465,2018,Dec,AGG-224,AGG029,An Giang,MPT,5.0,23473616.0,Insecticide
3466,2018,Dec,AGG-224,AGG029,An Giang,HO,15.0,107871089.28,Fungicide
3467,2018,Oct,TNH-029,TNH012,Tây Ninh,MTL,7.0,57624728.448,Fungicide
3468,2018,Oct,TNH-029,TNH012,Tây Ninh,SR,3.0,20571573.888,Fungicide
3469,2018,Oct,TNH-029,TNH012,Tây Ninh,FY,3.0,25497931.008,Fungicide
3470,2018,Oct,TNH-029,TNH012,Tây Ninh,BOI,8.0,21336793.088,PHG & Fertilizer
3471,2019,Mar,TNH-029,TNH012,Tây Ninh,MTL,5.0,41160520.32,Fungicide
3472,2019,Mar,TNH-029,TNH012,Tây Ninh,SR,3.0,20571573.888,Fungicide
3473,2019,Mar,TNH-029,TNH012,Tây Ninh,FY,2.0,16998620.672,Fungicide
3474,2019,Mar,TNH-029,TNH012,Tây Ninh,BOI,3.0,8001297.408,PHG & Fertilizer
3475,2019,Apr,TNH-029,TNH012,Tây Ninh,FL,5.0,27949114.24,Fungicide
3476,2019,Apr,TNH-029,TNH012,Tây Ninh,SR,3.0,20571573.888,Fungicide
3477,2019,Apr,TNH-029,TNH012,Tây Ninh,FY,2.0,16998620.672,Fungicide
3478,2019,Apr,TNH-029,TNH012,Tây Ninh,MPT,5.0,23473616.0,Insecticide
3479,2018,Dec,TNH-029,SGN050,Tây Ninh,MTL,10.0,82321040.64,Fungicide
3480,2018,Dec,TNH-029,SGN050,Tây Ninh,JN,10.0,49346297.6,Insecticide
3481,2019,Feb,TNH-029,SGN050,Tây Ninh,MTL,15.0,123481560.96,Fungicide
3482,2019,Feb,TNH-029,SGN050,Tây Ninh,BOI,20.0,53341982.72,PHG & Fertilizer
3483,2019,Feb,TNH-029,SGN050,Tây Ninh,JN,10.0,49346297.6,Insecticide
3484,2019,Mar,BPC-021,BPC021,Bình Phước,SR,6.0,41356581.888,Fungicide
3485,2019,Feb,KGG-241,kgg008,Kiên Giang,JN,7.0,34542408.32,Insecticide
3486,2019,Mar,KGG-241,kgg008,Kiên Giang,MTL,11.0,90553144.704,Fungicide
3487,2019,Mar,KGG-241,kgg008,Kiên Giang,MTL,6.0,49392624.384,Fungicide
3488,2019,Mar,KGG-241,KGG001,Kiên Giang,PAN,10.0,16106830.08,Herbicide & Molluscicide
3489,2019,Mar,KGG-241,KGG001,Kiên Giang,SR,3.0,20571573.888,Fungicide
3490,2019,Jan,DTP-139,DTP015,Đồng Tháp,MTL,19.0,156409977.216,Fungicide
3491,2019,Jan,DTP-139,DTP015,Đồng Tháp,SR,1.0,6857191.296,Fungicide
3492,2019,Jan,DTP-139,DTP015,Đồng Tháp,GN,1.0,2618290.56,Bio-organic
3493,2018,Oct,DLK-052,DLK004,Đắk Lắk,MTL,4.0,32928416.256,Fungicide
3494,2018,Oct,DLK-052,DLK004,Đắk Lắk,MPT,1.0,4902366.464,Insecticide
3495,2019,Mar,KGG-241,KGG001,Kiên Giang,WR,3.0,12304724.736,Insecticide
3496,2019,Mar,KGG-241,KGG001,Kiên Giang,GN,1.0,2618290.56,Bio-organic
3497,2019,Mar,KGG-241,KGG001,Kiên Giang,FY,4.0,38209669.632,Fungicide
3498,2019,Mar,KGG-241,KGG001,Kiên Giang,PAN,10.0,16106830.08,Herbicide & Molluscicide
3499,2019,Mar,KGG-241,KGG001,Kiên Giang,FY,5.0,47762087.04,Fungicide
3500,2019,Mar,KGG-241,KGG001,Kiên Giang,FY,3.0,25497931.008,Fungicide
3501,2018,Dec,CTO-060,CTO003,Cần Thơ,MTL,5.0,41160520.32,Fungicide
3502,2018,Dec,CTO-060,CTO003,Cần Thơ,SO,1.0,1205323.648,PHG & Fertilizer
3503,2019,Jan,CTO-060,CTO003,Cần Thơ,MTL,16.0,131713665.024,Fungicide
3504,2019,Jan,CTO-060,CTO003,Cần Thơ,SO,1.0,1288877.312,PHG & Fertilizer
3505,2019,Feb,CTO-060,CTO003,Cần Thơ,MTL,6.0,49392624.384,Fungicide
3506,2019,Mar,CTO-060,CTO003,Cần Thơ,MTL,8.0,65856832.512,Fungicide
3507,2018,Dec,DTP-140,DTP006,Đồng Tháp,MTL,20.0,164642081.28,Fungicide
3508,2018,Oct,DTP-141,DTP006,Đồng Tháp,MTL,15.0,123481560.96,Fungicide
3509,2018,Oct,DTP-141,DTP006,Đồng Tháp,BOI,16.0,42673586.176,PHG & Fertilizer
3510,2019,Feb,STG-078,STG001,Sóc Trăng,DA,2.0,7005271.552,Insecticide
3511,2019,Feb,STG-078,STG001,Sóc Trăng,FY,13.0,110491034.368,Fungicide
3512,2019,Feb,STG-078,STG001,Sóc Trăng,WR,12.0,49218898.944,Insecticide
3513,2018,Dec,BPC-022,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3514,2018,Dec,BPC-022,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3515,2018,Dec,BPC-022,BPC024,Bình Phước,MTL,4.0,34483672.576,Fungicide
3516,2019,Jan,BPC-022,BPC024,Bình Phước,MTL,7.0,57624728.448,Fungicide
3517,2019,Jan,BPC-022,BPC024,Bình Phước,HO,4.0,28765623.808,Fungicide
3518,2018,Dec,DNI-092,DNI003,Đồng Nai,FI,4.0,45383703.04,Herbicide & Molluscicide
3519,2019,Mar,BLU-047,CMU002,Bạc Liêu,BOI,3.0,5251471.872,PHG & Fertilizer
3520,2019,Mar,BLU-047,CMU002,Bạc Liêu,MPT,3.0,13582847.616,Insecticide
3521,2019,Feb,KGG-243,KGG013,Kiên Giang,MTL,8.0,65856832.512,Fungicide
3522,2019,Feb,KGG-243,KGG013,Kiên Giang,JN,3.0,17645541.12,Insecticide
3523,2019,Feb,KGG-243,KGG013,Kiên Giang,MTL,16.0,131713665.024,Fungicide
3524,2019,Mar,KGG-243,kgg008,Kiên Giang,MTL,10.0,82321040.64,Fungicide
3525,2019,Mar,KGG-243,kgg008,Kiên Giang,JN,8.0,39477038.08,Insecticide
3526,2019,Feb,KGG-167,KGG013,Kiên Giang,MTL,11.0,90553144.704,Fungicide
3527,2019,Feb,KGG-167,KGG013,Kiên Giang,MTL,13.0,107017352.832,Fungicide
3528,2019,Feb,KGG-167,KGG013,Kiên Giang,JN,3.0,17645541.12,Insecticide
3529,2019,Mar,KGG-167,kgg008,Kiên Giang,MTL,3.0,24696312.192,Fungicide
3530,2019,Mar,KGG-167,kgg008,Kiên Giang,JN,3.0,14803889.28,Insecticide
3531,2019,Mar,KGG-167,kgg008,Kiên Giang,MTL,6.0,49392624.384,Fungicide
3532,2019,Mar,KGG-167,kgg008,Kiên Giang,JN,6.0,29607778.56,Insecticide
3533,2018,Dec,BTN-085,DNI020,Bình Thuận,EL,1.0,7619101.44,Herbicide & Molluscicide
3534,2018,Dec,BTN-085,DNI020,Bình Thuận,GN,2.0,3034404.352,Bio-organic
3535,2018,Dec,BTN-085,DNI020,Bình Thuận,MTL,11.0,90553144.704,Fungicide
3536,2018,Dec,BTN-085,DNI020,Bình Thuận,JD,5.0,11114291.84,Insecticide
3537,2018,Dec,BTN-085,DNI020,Bình Thuận,GN,2.0,3034404.352,Bio-organic
3538,2018,Dec,BTN-085,DNI020,Bình Thuận,MTL,6.0,49392624.384,Fungicide
3539,2019,Mar,BTN-085,DNI020,Bình Thuận,GN,0.5,758601.088,Bio-organic
3540,2019,Apr,HGG-117,STG013,Hậu Giang,FY,6.0,57314504.448,Fungicide
3541,2019,Apr,HGG-117,STG013,Hậu Giang,MPT,3.0,13582847.616,Insecticide
3542,2019,Apr,HGG-117,STG013,Hậu Giang,MTL,11.0,90553144.704,Fungicide
3543,2019,Apr,HGG-117,STG013,Hậu Giang,SR,1.0,6857191.296,Fungicide
3544,2019,Apr,HGG-117,STG013,Hậu Giang,FY,6.0,57314504.448,Fungicide
3545,2019,Apr,HGG-117,STG013,Hậu Giang,MPT,3.0,13582847.616,Insecticide
3546,2019,Apr,HGG-117,STG013,Hậu Giang,MTL,11.0,90553144.704,Fungicide
3547,2019,Apr,HGG-117,STG013,Hậu Giang,SR,1.0,6857191.296,Fungicide
3548,2018,Oct,KGG-171,kgg008,Kiên Giang,SR,4.0,27428765.184,Fungicide
3549,2018,Oct,KGG-171,kgg008,Kiên Giang,MPT,2.0,9055231.744,Insecticide
3550,2018,Dec,KGG-171,kgg008,Kiên Giang,MTL,5.0,41160520.32,Fungicide
3551,2018,Dec,KGG-171,kgg008,Kiên Giang,SO,1.0,1205323.648,PHG & Fertilizer
